G文件,环网柜序号,矩形框XML ID,环网柜名称,环网柜类型,类型识别来源,图内文字类型,devref类型,类型交叉校验,柜型校验状态,柜型交叉校验说明,是否智能,智能标识,状态,说明,数据库记录数,数据库是否唯一,环网柜ID,G图设备数,数据库唯一匹配设备数,环网柜设备是否完整,已正确关联设备数,未关联设备数,关联错误设备数,RMU可关联,RMU级关联阻断原因,设备级阻断原因,G图元匹配问题,数据库匹配问题
JED-NTH-ABH.sln.pic.g,311,2002308,17234,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578378,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,312,2001138,31113,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578400,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,313,2001229,31112,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578399,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,314,2001170,31120,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578407,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,315,2001200,31118,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578405,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,316,2001141,31119,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578406,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,317,2001672,26833,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578390,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,318,2002185,17233,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMR,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625898,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,319,2001153,27547,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625922,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,320,2001296,31114,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578401,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,321,2002462,31115,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578402,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,322,2002464,31116,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578403,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,323,2002463,31117,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578404,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,324,2001298,31111,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578398,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,325,2002472,27548,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578455,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,326,2001552,42950,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578473,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,327,2001606,31105,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578392,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,328,2001508,31107,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578394,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,329,2001449,31109,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578396,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,330,2002465,31110,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578397,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,331,2001539,31106,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578393,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,332,2001420,31108,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578395,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,333,2001244,34088,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578461,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,334,2001408,39389,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578468,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,335,2001274,26352,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625915,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,336,2001438,22655,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578451,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,337,2001283,27788,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578456,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,338,2001444,36352,2L2T,TEXT_YQ,2L2T,2L2T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625972,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,339,2001313,22472,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625903,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,340,2001372,36372,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578465,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,341,2001512,28058,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578457,7,7,YES,7,0,0,YES,,,,
